0.95,0.05
0.9404040404040404,0.05
0.9308080808080808,0.05
0.9212121212121211,0.05
0.9116161616161615,0.05
0.9020202020202019,0.05
0.8924242424242423,0.05
0.8828282828282827,0.05
0.8732323232323231,0.05
0.8636363636363635,0.05
0.8540404040404039,0.05
0.8444444444444443,0.05
0.8348484848484848,0.05
0.8252525252525252,0.05
0.8156565656565656,0.05
0.806060606060606,0.05
0.7964646464646464,0.05
0.7868686868686868,0.05
0.7772727272727272,0.05
0.7676767676767676,0.05
0.758080808080808,0.05
0.7484848484848484,0.05
0.7388888888888888,0.05
0.7292929292929292,0.05
0.7196969696969696,0.05
0.71010101010101,0.05
0.7005050505050504,0.05
0.6909090909090909,0.05
0.6813131313131313,0.05
0.6717171717171717,0.05
0.6621212121212121,0.05
0.6525252525252525,0.05
0.6429292929292929,0.05
0.6333333333333333,0.05
0.6237373737373737,0.05
0.6141414141414141,0.05
0.6045454545454545,0.05
0.5949494949494949,0.05
0.5853535353535353,0.05
0.5757575757575757,0.05
0.5661616161616161,0.05
0.5565656565656565,0.05
0.5469696969696969,0.05
0.5373737373737373,0.05
0.5277777777777778,0.05
0.5181818181818182,0.05
0.5085858585858586,0.05
0.498989898989899,0.05
0.4893939393939394,0.05
0.4797979797979798,0.05
0.4702020202020202,0.05
0.4606060606060606,0.05
0.45101010101010097,0.05
0.44141414141414137,0.05
0.43181818181818177,0.05
0.42222222222222217,0.05
0.4126262626262626,0.05
0.403030303030303,0.05
0.3934343434343434,0.05
0.3838383838383838,0.05
0.3742424242424242,0.05
0.3646464646464646,0.05
0.355050505050505,0.05
0.34545454545454546,0.05
0.33585858585858586,0.05
0.32626262626262625,0.05
0.31666666666666665,0.05
0.30707070707070705,0.05
0.29747474747474745,0.05
0.28787878787878785,0.05
0.27828282828282824,0.05
0.26868686868686864,0.05
0.2590909090909091,0.05
0.2494949494949495,0.05
0.2398989898989899,0.05
0.2303030303030303,0.05
0.22070707070707068,0.05
0.21111111111111108,0.05
0.2015151515151515,0.05
0.1919191919191919,0.05
0.1823232323232323,0.05
0.17272727272727273,0.05
0.16313131313131313,0.05
0.15353535353535352,0.05
0.14393939393939392,0.05
0.13434343434343432,0.05
0.12474747474747475,0.05
0.11515151515151514,0.05
0.10555555555555554,0.05
0.09595959595959595,0.05
0.08636363636363636,0.05
0.07676767676767676,0.05
0.06717171717171716,0.05
0.05757575757575757,0.05
0.047979797979797977,0.05
0.03838383838383838,0.05
0.028787878787878786,0.05
0.01919191919191919,0.05
0.009595959595959595,0.05
0.0,0.05
3.061616997868383e-18,0.05
-0.0015863966749033846,0.04997482711915926
-0.003171195982828222,0.049899333823594225
-0.004752802165209135,0.04977359612865423
-0.0063296226786874596,0.04959774064153977
-0.007900069798667496,0.04937194443381972
-0.009462562218020505,0.049096434863135335
